skill_id,skill_name
6844,Sales software
6845,SalesInSync
6846,Salesforce Marketing Cloud
6847,Salesforce Visualforce
6848,Salesforce software
6849,Salesforce.com Salesforce CRM
6850,Salford Systems CART
6851,Salford Systems TreeNet
6852,Salix Applied Earthcare Erosion Draw
6853,Samarind RMS
6854,Samba
6855,SamePage StudioCRM
6856,Sampson Data Pattern Index software
6857,Sanders Software Consulting FarmBooks
6858,Saner Software ShrinkRapt
6859,Santa Maria Software Counterman Pro
6860,Saora Keepoint
6861,Saperion ECM
6862,Sapro Systems Paymee
6863,SatView
6864,Satellite database software
6865,Satellite image databases
6866,Satori Group proCube
6867,Satori Paint
6868,Savant MobileRanger
6869,SavingFace
6870,Savitr RecruitX
6871,Sawhney ExecPlan
6872,Sawtooth Choice-Base Conjoint CBS
6873,Sawtooth Composite Product Mapping CPM
6874,Sawtooth SSI Web
6875,Scadex Technologies MAESTRO
6876,Scala
6877,Scalable vector graphics SVG
6878,ScanSoft Naturally Speaking
6879,ScanSoft PaperPort Pro
6880,Scanlon Associates LogPak
6881,Scanner imaging software
6882,Scanning software
6883,Scantron Technologies eListen
6884,Scantron imaging software
6885,ScenarioNow RetireNow
6886,ScheduleVIEW
6887,Scheduling databases
6888,Scheduling software
6889,Schematic capture software
6890,Schematic design entry software
6891,Schematic editors
6892,Scheme
6893,Schlumberger ECLIPSE
6894,Schlumberger GeoFrame
6895,Schlumberger Inside Reality
6896,Schlumberger PIPESIM
6897,Schlumberger PVTi
6898,Schlumberger Petrel E&P
6899,Schneider Electric CitectSCADA
6900,Schneider Electric Direct Coordination
6901,ScholarCare
6902,School Attendance Keeper
6903,SchoolDESX
6904,Schoology
6905,Schuyler House SchuyLab
6906,SciGraphica
6907,SciLab
6908,SciPy
6909,SciQuest PE TurboChrom
6910,Science educational software
6911,Scientech Safety Monitor
6912,Scientech WinNUPRA
6913,Scientific Learning Fast ForWord
6914,Scientific Software Group 3DFATMIC
6915,Scientific Software Group 3DFEMFAT
6916,Scientific Software Group AQUA3D
6917,Scientific Software Group AQUASEA
6918,Scientific Software Group AQUIPACK
6919,Scientific Software Group AT123D
6920,Scientific Software Group AquaDyn
6921,Scientific Software Group Aquifer win32
6922,Scientific Software Group BIO1D
6923,Scientific Software Group BIOF&T
6924,Scientific Software Group BIOSLURP
6925,Scientific Software Group BioTrends
6926,Scientific Software Group CHASM
6927,Scientific Software Group ChemGraph
6928,Scientific Software Group DTM
6929,Scientific Software Group EVS
6930,Scientific Software Group Enviro-Base Pro
6931,Scientific Software Group EnviroScape
6932,Scientific Software Group FEFLOW
6933,Scientific Software Group Filter Drain FD
6934,Scientific Software Group GFLOW
6935,Scientific Software Group HYDROGEOCHEM
6936,Scientific Software Group HydroGeo Analyst
6937,Scientific Software Group Infinite Extent
6938,Scientific Software Group MARS 2-D/3-D
6939,Scientific Software Group MIDUSS
6940,Scientific Software Group MIGRATE
6941,Scientific Software Group MINTEQA2
6942,Scientific Software Group MOCDENSE
6943,Scientific Software Group MODFLOWT
6944,Scientific Software Group MODPUMP
6945,Scientific Software Group MODRET
6946,Scientific Software Group MOFAT
6947,Scientific Software Group MOVER
6948,Scientific Software Group MS-VMS
6949,Scientific Software Group MT3D99
6950,Scientific Software Group ModTech
6951,Scientific Software Group MohrView
6952,Scientific Software Group OILVOL
6953,Scientific Software Group POLLUTE
6954,Scientific Software Group QHM
6955,Scientific Software Group QuickSoil
6956,Scientific Software Group RISC WorkBench
6957,Scientific Software Group RMT
6958,Scientific Software Group SEQUENCE
6959,Scientific Software Group SESOIL
6960,Scientific Software Group SLAEM/MLAEM
6961,Scientific Software Group SOILPARA
6962,Scientific Software Group SOLUTRANS
6963,Scientific Software Group SURF
6964,Scientific Software Group SVFlux
6965,Scientific Software Group SVHeat
6966,Scientific Software Group Soil Vapor Extraction BioSVE
6967,Scientific Software Group StepMaster
6968,Scientific Software Group TUFLOW
6969,Scientific Software Group VAM2D
6970,Scientific Software Group WinFlow
6971,Scientific Software Group WinTran
6972,Scientific Software GroupWHI UnSAT Suite
6973,Scientific Software GroupWinFence
6974,Scientific Software International BILOG-MG
6975,Scientific Software International HLM
6976,Scientific Software International LISREL
6977,Scientific Software International MULTILOG
6978,Scientific Software International PARSCALE
6979,Scientific Software International SSI Hierarchical Linear and Non-Linear Modeling HLM
6980,Scientific Software International SSI LISREL
6981,Scientific Software International TESTFACT
6982,Scientific analysis software
6983,Sciforma
6984,Scikit-learn
6985,Scott Systems MaxxTraxx Pro
6986,Screaming Frog SEO Spider
6987,Screen magnification software
6988,Screen reader software
6989,Screencast-O-Matic
6990,Screencastify
6991,Scribus
6992,ScriptPerfection Power Writer
6993,Scriptella
6994,Scripting software
6995,SeaMonkey
6996,Seacoast Laboratory Data Systems SurroundLab AR
6997,Seacoast Laboratory Data Systems SurroundLab Plus
6998,Search engine marketing SEM software
6999,Search engine optimization SEO software
7000,Search engine results pages SERP software
7001,Searchable online catalogs
7002,Searchmetrics Suite
7003,Seasafe Marine Software Seasafe
7004,Seasia Consulting School Wizard
7005,Seattle Systems Shapemaker
7006,Seaworthy Systems Shipboard Automated Maintenance Management SAMM
7007,Seco Tools Seco Point
7008,Second Foundation NaviMeat
7009,Secure internet filtering software
7010,Secure shell SSH software
7011,Secure web gateway software
7012,Securities analysis software
7013,Security assertion markup language SAML
7014,Security incident management software
7015,Security risk assessment software
7016,Security testing software
7017,SeeByte SeeTrack
7018,SeeRite Flash and Match
7019,Seeing Machines faceLAB
7020,Seesaw
7021,Segue SilkPerformer
7022,Seimens Healthineers
7023,Seismic Micro-Technology KINGDOM
7024,Seismic interpretation software
7025,Seismic visualization software
7026,Selectica Contract Performance Management
7027,Selenium
7028,Semichem AMPAC
7029,Semicron Systems
7030,Semrush
7031,SendGrid
7032,Sendouts Recruiting
7033,Sensory Computer Systems SIMS
7034,Sentai Pinpoint
7035,Sentient Online MarketPrice
7036,SentryOne SQL Sentry
7037,Sequence database software
7038,SequentiX TreeMe
7039,Serenic Navigator CommunityCare
7040,Serenity Software Editor
7041,Serif DrawPlus
7042,Serif PagePlus
7043,ServiceMax
7044,ServiceNow
7045,Session Initiation Protocol SIP
7046,Shafer Service Systems
7047,Shape software
7048,SharedPlan Software SharedPlan Pro
7049,Sharetech Tabs Plus
7050,SharpCam Ltd. SharpCam
7051,Shell script
7052,Shilstone seeMIX
7053,Shiny
7054,ShipConstructor
7055,ShipWorks
7056,Shipment processing software
7057,Shipping Solutions
7058,Shipping and freight management software
7059,Shipping software
7060,ShootQ photography studio management software
7061,ShootZilla
7062,Shop management software
7063,ShoreTel
7064,Shortcuts Software Shortcuts Spa
7065,Showing Suite HomeFeedback
7066,Showing Suite HomeFollowup
7067,Showing Suite Showing Calendar
7068,Showing Suite real estate software
7069,Shrodinger Jaguar
7070,SiSense Prism
7071,Side Effects Houdini
7072,Side Effects Software Houdini
7073,Siemens APOGEE Building Automation Software
7074,Siemens Energy and Automation
7075,Siemens Hearing Instruments Practice Navigator
7076,Siemens NOVIUS Lab
7077,Siemens NX
7078,Siemens PLM software
7079,Siemens PSS Product Suite
7080,Siemens Patient Identification Check
7081,Siemens Power Plant Automation SPPA
7082,Siemens SHELXTL
7083,Siemens SIENET Sky
7084,Siemens SIMATIC HMI
7085,Siemens SIMATIC STEP 7
7086,Siemens SIMATIC WinCC
7087,Siemens SINUMERIK CNC
7088,Siemens Soarian Financials
7089,Siemens Soarian Scheduling
7090,Siemens Solid Edge
7091,Siemens Spectrum Power TG
7092,Siemens Spectrum PowerCC Distribution Management
7093,Siemens Teamcenter
7094,Siemens Teleperm
7095,Siemens UGS Jack
7096,Siemens UGS NX
7097,Sierra Scientific Software CRIS
7098,SigmaTEK SigmaNEST
7099,Sigmetrix CETOL 6 Sigma
7100,Sigmund Software Sigmund Enterprise Management
7101,SignCAD Systems SignCAD
7102,Signal analysis software
7103,Signal detection software
7104,Signal integrity simulation software
7105,Signal synthesizers
7106,Signet Nobeltec Catch
7107,Silk Road technology OpenHire
7108,Silver Peak
7109,Silverbyte Systems Optima Property Management System PMS
7110,SimWindows
7111,Simple API for XML SAX
7112,Simple DirectMedia Layer SDL
7113,Simple Model of the Atmospheric Radiative Transfer of Sunshine SMARTS
7114,Simple mail transfer protocol SMTP
7115,Simple network management protocol SNMP software
7116,Simplifi pixifi
7117,Simply Hearing Software Simply Hearing OMS
7118,Simply Studio System
7119,Simsol for Adjusters
7120,Simulation and modeling software
7121,Simulation of fires in enclosures SOFIE software
7122,Simulation program with integrated circuit emphasis SPICE
7123,Simulation software
7124,Simultaneous location and mapping SLAM
7125,Single sign-on SSO
7126,Sirona SIDEXIS XG
7127,SirsiDynix Symphony
7128,Sirus GT Construction Accounting
7129,Site Manager
7130,Site mapping software
7131,Site remediation management software
7132,SiteComp Survey
7133,SiteMaster SiteSmart
7134,Sitecore CMS
7135,Situation resource tracking software
7136,Skencil
7137,SkillSoft SkillPort
7138,SkillTRAN Job Browser Pro
7139,SkillTRAN OASYS
7140,Skylog Services Skylog Pro
7141,Skype
7142,Skyscape 5-Minute Clinical Consult
7143,Skyscape AnesthesiaDrugs
7144,Skyscape Rosen and Barkin's 5-Minute Emergency Medicine Consult
7145,Skyscape medical software
7146,Skyward School Management System
7147,Skywire Software InsBridge
7148,Skywire Software Policyware
7149,Slack
7150,Sleep analysis software
7151,Slido interaction software
7152,Small Business Computers of New England AP Easy
7153,Smalltalk
7154,Smart Data Solutions RS Solutions
7155,Smart Digital Holter Monitor
7156,Smart Equipment Repair
7157,Smart Link Corporation ImTranslator
7158,Smart Solutions IEP Anywhere
7159,Smart card management software
7160,SmartBear Software Automated Build Studio
7161,SmartBear Software AutomatedQA TestComplete
7162,SmartCAMcnc SmartCAM
7163,SmartDraw
7164,SmartDraw Legal
7165,SmartDraw VP
7166,Smartsheet
7167,SmithMicro Anime Studio
7168,SmithMicro Manga Studio
7169,SmithMicro SoftwarePoser
7170,Smithsonian Institution digital archives
7171,SmugMug Flickr
7172,Snap Survey Software
7173,Snap-On ShopKey
7174,Snapchat
7175,Sneakers Software DVMax Practice
7176,Sniffer Investigator
7177,Snorasson Holdings CCNow
7178,Snort
7179,Snugg Home Snugg Pro
7180,Social Solutions ETO
7181,Social Work Software ClientTouch
7182,Social computing tools
7183,Social media sites
7184,Social media software
7185,Social network analysis software
7186,Social networking platforms
7187,Social networking software
7188,Social studies educational software
7189,Socorro Scientific Software Refract2K
7190,Socrates Contractor's Library
7191,SofTech CADRA
7192,Soffront CRM Portal
7193,Soft Essentials Vending Essentials
7194,Soft Servo Systems LadderWorks PLC
7195,Soft Trac Microix Timesheet
7196,SoftBrands Fourth Shift Edition
7197,SoftCafe MenuPro
7198,SoftCafe ScheduleWriter
7199,SoftCare CenterCare
7200,SoftChalk LessonBuilder
7201,SoftEmpire Electrical Calculations
7202,SoftICE
7203,SoftLab PHEdesign
7204,SoftMed ChartLocater
7205,SoftMed ChartRelease
7206,SoftMed ChartReserve
7207,SoftPro real estate closing and title software
7208,SoftPsych Psychiatric Diagnosis
7209,SoftRisk Technologies SoftRisk SQL
7210,SoftSource CADview
7211,SoftZymics VisualEnzymics
7212,SofterWare DonorPerfect
7213,SofterWare EZ-CARE2
7214,Softimage Extreme
7215,Softpedia ShopInvo
7216,Softphone software
7217,Softrail AEI Automatic Yard Tracking System
7218,Softrail AEI Rail & Road Manager
7219,Softrax Revenue Management
7220,Softree Technical Systems Terrain Tools
7221,Softrip Travel Software System
7222,Softstar Costar COCOMO II
7223,Softtruck CargoWiz
7224,Software AG Underwriting Solution
7225,Software AG enterprise software
7226,Software Bisque CCDSoft
7227,Software Design Associates Computer Fencing System CFS
7228,Software Motif MyEMR
7229,Software Technology PracticeMaster
7230,Software Technology Tabs3
7231,Software as a service SaaS
7232,Software asset management SAM software
7233,Software development tools
7234,Software distribution management software
7235,Software distribution software
7236,Software libraries
7237,Software on Sailboats Desktop Sales Manager
7238,Softworks Global PESoftOne
7239,Softworx Solutions ChiroWrite
7240,Soil Survey Geographic SSURGO
7241,Soil information databases
7242,Soil mapping software
7243,SoilVision Systems SVGrainsize
7244,SoilVision Systems SVOFFICE
7245,Sokkia Imap
7246,Sokkia Spectrum Survey Suite
7247,SolTrace
7248,Solar Advisor Model
7249,Solar analysis software
7250,Solar and Wind Energy Resource Assessment SWERA
7251,SolarWinds
7252,Solera Audatex Estimating
7253,SolidCAM CAM software
7254,SolidCAM iMachining
7255,SolidWorks COSMOSWorks
7256,SolidWorks Enterprise PDM
7257,Solidity
7258,Solution Specialties TRACKER
7259,Solutions Technology & Software HR Premier
7260,Solutions by Design ScreenPlay
7261,Solvcalv
7262,Somat eDAQ
7263,Sona Systems Experiment Management System
7264,SonarQube
7265,Sonic Studio audio software
7266,Sonicwall SonicOS Enhanced
7267,Sonoma Wire Works RiffWorks
7268,Sony Creative Software Vegas Movie Studio
7269,Sony Sound Forge
7270,Sorenson Media Sorenson Squeeze
7271,Sortation software
7272,Sound development software
7273,Sound pressure analysis equipment
7274,SoundPLAN
7275,Source code editor software
7276,Source code management SCM software
7277,Source code migration software
7278,Sourcing Simulator
7279,Southern Data Systems TellerPro
7280,Southwest Research Institute NASGRO
7281,SpED Forms
7282,Spa management software
7283,SpaGuru
7284,Sparta Systems TrackWise
7285,SpartaTrac
7286,Spatial Analysis and Decision Assistance SADA
7287,Spatial decision support systems SDSS software
7288,Special Agent
7289,Special Education Student Information System SESIS
7290,Special education educational software
7291,Specialist Data Solutions OctoPlus
7292,Specialized Business Solutions Keystroke POS
7293,Specialized Data Systems School Office
7294,Specialized Data Systems Ultra Farm
7295,Specification software
7296,Specimen labeling system software
7297,Specimen tracking software
7298,SpecsInTact
7299,SpectraMedi EasyFlow
7300,SpectraQuest
7301,SpectraSoft AppointmentsCS
7302,SpectraSoft AppointmentsPRO
7303,SpectraSoft DocuPRO
7304,Spectral Dynamics STAR
7305,Spectral Dynamics Star Acoustics
7306,Spectral Dynamics Star Modal
7307,Spectrophotometer analysis software
7308,Spectroscopy databases
7309,Spectroscopy software
7310,Spectrum K12 School Solutions Encore
7311,Spectrum Software Micro-Cap
7312,Speech analysis software
7313,Speech recognition software
7314,SpeedType
7315,SpeedUp Trans
7316,Speediware SpeedEEO
7317,Spellex AccuCount
7318,Spelling and grammar checking software
7319,Spillman Technologies Records Management
7320,Spillman Technologies Spillman Computer-Aided Dispatch
7321,SpiritWorks Software Development Rental Property Tracker Plus
7322,Splunk Enterprise
7323,SplutterFish Brazil
7324,SportSoft Equipment Manager
7325,Spreadsheet applications
7326,Spreadsheet programs
7327,Spreadsheet software
7328,Spreadware Business Financial Analysis
7329,Spreadware Business Valuator
7330,Spreadware Pro Forma
7331,Spring Boot
7332,Spring Framework
7333,Springshare LibGuides
7334,Sprut Technology SprutCAM
7335,Square
7336,Squeegee
7337,St. Paul Travelers e-CARMA
7338,Stac Software ReachOut
7339,Stack smashing protection SSP software
7340,Staff scheduling software
7341,Staffing Solutions Enterprises Staff Matrix
7342,StaffingSoft Staffing Edition
7343,Stamps.com software
7344,Standard & Poor's Capital IQ Compustat
7345,Standard Installation and Division Personnel Reporting System SIDPERS
7346,Standard generalized markup language SGML
7347,Standardized general markup language SGML
7348,Standpipe Studios Vertabase
7349,Stanford Business Software MINOS
7350,Stanford Business Software SNOPT
7351,Star Software Fixed Asset Depreciation
7352,Star Software Materiality Calculator
7353,Star Tec Software Hercules Export
7354,StarData
7355,Starcal
7356,Starkey Laboratories ProHear
7357,Starpint Software Super Slug
7358,Starre Enterprises Star Bill of Lading
7359,StartingAClothingLine.com Digital Fashion Pro
7360,Stat-Ease Design-Ease
7361,Stat-Ease Design-Expert
7362,StatCoder.com STAT E&M Coder
7363,StatCom Patient Flow Logistics Enterprise Suite
7364,StatPac
7365,StatPoint STATGRAPHICS Centurion
7366,StatPoint StatGraphics Plus
7367,StataCorp Stata
7368,State Soil Geographic STATSGO Database
7369,State crime information databases
7370,State diagram software
7371,Statgraphics
7372,Static Free Software Electric VLSI Design System
7373,Static analysis software
7374,Static strength prediction software
7375,Statistical Solutions BMDP
7376,Statistical Solutions SOLAS
7377,Statistical analysis software
7378,Statistical energy analysis SEA software
7379,Statistical process control SPC data collection devices
7380,Statistical process control SPC software
7381,Statistical processing software
7382,Statistical software
7383,Statistics databases
7384,Statistics software
7385,Steam System Tool Suite
7386,Steele Mutual Fund and Variable Annuity Expert
7387,Steinberg Cubase Pro
7388,Stellar Processes EZ Sim
7389,Stenco Technologies Farm Trends
7390,Stenograph Case CATalyst
7391,Stenovations Digital CAT
7392,Stereolithography SLA rapid prototyping systems
7393,Steroplotter software
7394,Stewart Computational Chemistry MOPAC
7395,Stochastic modeling software
7396,Storage area network SAN software
7397,Storage management software
7398,Storm Music Studio
7399,Stormdance CatsCradle
7400,Stormwater hydrology software
7401,Stormwater runoff modeling software
7402,Storymind StoryWeaver
7403,StrainSim
7404,Strand7
7405,Strat-Tech Deer Hunting Expert
7406,StrataCare StrataWare eReview
7407,Stratasys FDM MedModeler
7408,Strategic BCP ResilienceONE
7409,Strategic Business Systems Proof of Delivery
7410,Strategic Reporting Systems ReportSmith
7411,Stratford Group INMASS/MRP
7412,Stratitec TimeIPS
7413,Street address databases
7414,Stress analysis software
7415,Stress testing software
7416,Striker Systems SS-Die Design
7417,Striker Systems SS-Draw Form
7418,Striker Systems SS-Profile
7419,Striker Systems SS-Punch
7420,Striker Systems SS-Strip Design
7421,String oriented symbolic language SNOBOL
7422,Stromberg Enterprise
7423,Strong Concepts TEAPAC
7424,Stroud & Associates Employee Benefits Administration System
7425,Structural Dynamics StruCAD*3D
7426,Structure prediction software
7427,Structure query language SQL
7428,Structured Query Report SQR
7429,Structured data entry software
7430,Structured query language SQL
7431,Student and Exchange Visitor Information System SEVIS
7432,Student information systems SIS
7433,Student record software
7434,Studio of Analytical Models STANMOD
7435,StudioCloud
7436,StudioPlus Spectra
7437,StudyManager Sponsor Edition
7438,Style guide databases
7439,Stylite eGroupWare
7440,Substance Flow Analysis STAN
7441,Substation automation system software
7442,Substation monitoring system software
7443,SuccessWare service management software
7444,Suddenly Smart SmartBuilder
7445,Sugar CRM
7446,SugarCRM Sugar UX
7447,SugarSync
7448,SumQuest
7449,SumTime Software SumTime
7450,SumTotal Systems ToolBook
7451,SumTotal Systems TotalLMS
7452,Summary Systems Fleet Commander
7453,Summation Blaze
7454,Summit Ordering Systems RvInvoiceWriter
7455,Summit Software CarePoint
7456,Summit Software Summit Biofuels Accounting
7457,Sun Microsystems Cobalt
7458,Sun Microsystems Java
7459,Sun Microsystems Java Persistence API
7460,Sun Microsystems Java Servlet API
7461,Sun Microsystems Solaris
7462,Sun Microsystems Sun ONE
7463,Sun Nuclear MapCHECK
7464,SunGard BancWare
7465,SunGard Financial Systems AddVantage
7466,SunGard Frontier
7467,SunGard Higher Education Banner Financial Aid
7468,SunGard Higher Education Banner Unified Digital Campus
7469,SunGard Kiodex Risk Workbench
7470,SunGard LockBox
7471,SunGard MicroHedge
7472,SunGard NotiFind
7473,SunGard Pentamation IEPplus
7474,SunGard PlanningStation
7475,SunGard Public Sector IFAS
7476,SunGard WebPlaid
7477,Sunflow Render System
7478,Sungard Assurance
7479,Sungard Higher Education PowerFAIDS
7480,Sungard Relius
7481,Sunquest Information Systems Sunquest Clinical Financials
7482,Sunquest Information Systems Sunquest CoPathPlus
7483,Sunquest Information Systems Sunquest Collection Manager
7484,Sunquest Information Systems Sunquest Laboratory
7485,Sunquest Information Systems Sunquest Transfusion Manager
7486,Sunrise Software CropSave
7487,SuperANOVA
7488,Supervisory control and data acquisition SCADA software
7489,Supply chain capacity planning software
7490,Supply chain event management software
7491,Supply documentation software
7492,Supply inventory software
7493,Supply ordering software
7494,Supply system software
7495,Sure Will Writer
7496,SureQuest Systems Square 1
7497,Surface III
7498,Surface modeling software
7499,Surface water modeling system SMS software
7500,Surgery workflow communication software
7501,Surpass management system software
7502,Survey Sense
7503,Survey software
7504,SurveyWiz
7505,Sustainable Management Approaches and Revitalization Tools SMARTe
7506,Swan River Estimiser Pro
7507,Swan River Software Estimiser Pro
7508,SwarMala
7509,Sweep analysis software
7510,SweetWARE SmallPICS
7511,SweetWARE nutraCoster
7512,SweetWARE nutraCoster Professional
7513,SweetWARE stockCoster
7514,Swift
7515,Swisslog WarehouseManager
7516,Switch software
7517,Sword Achiever Compliance Portal Dashboard
7518,SyMetric Sciences SyMetric
7519,Sybase iAnywhere Pharma Anywhere
7520,Sybase iAnywhere Sales Anywhere
7521,SyberWorks Training Center
7522,Syborg Systems MicroTec
7523,Sycle practice management software
7524,Sylvan Software Complete Medical Pharmaceutical Spell Checker
7525,Sylvan Software DropChute Pro
7526,Sylvan Software ShortCut
7527,Symantec Altiris Deployment Solution
7528,Symantec Blue Coat Data Loss Prevention
7529,Symantec Endpoint Protection
7530,Symantec Ghost Solution Suite
7531,Symantec Intruder Alert
7532,Symantec LiveState
7533,Symantec Norton Utilities
7534,Symantec PGP
7535,Symantec Veritas File System
7536,Symantec Veritas NetBackup
7537,Symantec Veritas Volume Manager
7538,Symantec Visual Cafe
7539,Symantec pcAnywhere
7540,Symark PowerBroker
7541,Symbolic debugger software
7542,Symmetrica
7543,Symphony GOLD
7544,SynDiag
7545,SynaMed EMR
7546,Synapse Adaptive Connect Outloud
7547,Synapse outSPOKEN
7548,Synaptec LawBase Case Management
7549,Sync Essentials Trade Accountant
7550,Synergistic Office Solutions SOS Case Manager
7551,Synergy International Systems Synergy CaseTrack
7552,Synergy Software KaleidaGraph
7553,Synopsys Design Compiler
7554,Synopsys HSIM
7555,Synopsys HSPICE
7556,Synopsys Hercules
7557,Synopsys PrimeTime
7558,Synopsys Saber
7559,Synopsys Taurus Medici
7560,Synopsys TetraMax ATPG
7561,Synopsys electronic design software
7562,Synplicity Synplify
7563,Syntactically awesome style sheets SASS
7564,Syntec Systems Insight
7565,Synthematix StructureSearch
7566,Syscon Court Clerk
7567,Systat Software LISA.lims
7568,Systat Software SigmaPlot
7569,Systat Software SigmaStat
7570,Systat Software TableCurve
7571,System Innovators
7572,System and data disaster recovery software
7573,System for Electronic Rate and Form Filing SERFF
7574,System testing software
7575,System3 POS software
7576,SystemVerilog
7577,Systems Union Group MIS DecisionWare
7578,Systems analysis programs for hands on integrated reliability evaluation software SAPHIRE
7579,Systems and application deployment and migration software
7580,Systems and applications migration software
7581,Systems and data disaster recovery software
7582,Systems integration software
7583,Systemware
7584,TANKS
7585,TCG Technologies i-CAM
7586,TCI XML Credit Interface
7587,TCS Hotel Software Guest Tracker
7588,TEAM Engineering FEMAP
7589,TECHBASE
7590,TECSYS EliteSeries
7591,TECSYS PointForce Enterprise
7592,TELCOR Billing Information System
7593,TELEDYNE CARIS
7594,TERRASCIENCES TerraStation
7595,THOMAS Global Register
7596,TIBCO Spotfire
7597,TIBCO Spotfire S+
7598,TKSoftware RCM software
7599,TMW Enterprise Transportation Management Systems
7600,TMW PowerSuite
7601,TNS MarketWhys
7602,TNS Miriad
7603,TOPAZ Enterprise Software Suite
7604,TOPS Engineering MaxLoad Pro
7605,TOTE code
7606,TPNassist
7607,TRACKUM Repair Manager
7608,TRAX Animal Control and Dog Warden Officer Software
7609,TRC Consultants PHDWin
7610,TRL Software TRANSYT
7611,TRMI Airport AVI
7612,TRS Software TomCADD
7613,TSS Wireless Fleet Management Suite
7614,TTP LabTech comPOUND
7615,TUBA software
7616,TURBO Spring-Stat
7617,TabIt
7618,TablEdit
7619,Tableau
7620,Tablet application software
7621,Tabs3 PracticeMaster
7622,Tactile graphic production kits software
7623,Tadpoles
7624,Tailor Master
7625,Tailwind Management Systems Tailwind
7626,Take Solutions PharmaReady Document Management System
7627,Talend Big Data Integration
7628,Talend Data Fabric
7629,Talend Open Studio
7630,TalendForge
7631,Talent Technology HireDesk
7632,Talent Technology Resume Mirror
7633,Talent Technology Talemetry
7634,TalentHook
7635,Talisma Knowledgebase
7636,Tangible Media Group Luminous Table
7637,Tangier Sky Scheduler View
7638,Tangle S Creations Your Insurance Office
7639,Tanium software
7640,Tanner EDA L-Edit
7641,Tanner EDA T-SPICE
7642,Tanner Research L-Edit
7643,TapLogic FarmLogic
7644,TapRooT
7645,Tape backup system software
7646,Tariff databases
7647,Task analysis software
7648,TaskJuggler
7649,TatukGIS Editor
7650,Tave Studio Manager
7651,Tax accounting software
7652,Tax compliance property tax management software
7653,Tax planning software
7654,Tax software
7655,Tcpdump
7656,TeamDynamixHE
7657,Tebis computer aided design software
7658,TechExcel ServiceWise
7659,TechHackers Convertible Bond @nalyst
7660,TechHackers Credit @nalyst
7661,TechHackers Exotic @nalyst
7662,TechHackers Financial @nalyst
7663,TechHackers IRO @nalyst
7664,TechHackers MBS @nalyst
7665,TechHackers Swap @nalyst
7666,TechOnSoftware HazMatCE Pro
7667,TechSmith Camtasia
7668,TechSmith Morae
7669,TechSmith Snagit
7670,Technical Data Management System TDMS
7671,Technical Perspectives CLASS IEP Program
7672,Technical manual database software
7673,Technicost LOS
7674,Technis BETAPLUS
7675,Technology Group International Enterprise 21 ERP
7676,Technomedia Hodes iQ
7677,Technos Astra R-Nesting
7678,Technos Astra S-Nesting
7679,Technovation Software ImmigrationPro
7680,Techsia Techlog
7681,Tecplot Focus
7682,Tecplot software
7683,TekSoft CAMWorks
7684,Tekla software
7685,Teknik Segala OSI Plant Information PI System
7686,Tektronix EZ-TEST
7687,Telania eLeaP Learning Management System LMS/LCMS
7688,TeleTracking PreAdmit-Tracking
7689,Teleconferencing software
7690,Teledyne Odom Hydrographic ODOM eChart
7691,Telelogic System Architect
7692,Telemation e-CRM
7693,Telemetry software
7694,Teleo Practice Services The Complete Practitioner
7695,Telephone analysis software
7696,Telephone records software
7697,Telephone triage software
7698,Telephony software
7699,Teleradiology systems
7700,Telluride Software Classic Trak-It
7701,Telnet programs software
7702,Telogis GeoBase
7703,Telvent DTN ProphetX
7704,Telvent Responder Outage Management System OMS
7705,TempWorks recruiting and staffing software
7706,Template design software
7707,Tenable Nessus
7708,Tenrox Project Workforce Management
7709,Tension Technology International OPTIMOOR
7710,TensorFlow
7711,Teradata Active Enterprise Data Warehouse
7712,Teradata BTEQ
7713,Teradata Database
7714,Teradata FastExport
7715,Teradata FastLoad
7716,Teradata Parallel Transporter
7717,Teradata Tpump
7718,Teradata software
7719,Terminal emulation software
7720,TerraSeer ClusterSeer
7721,Terrace Consulting AgencyInsight
7722,Terrain surface mapping software
7723,Terrasolid TerraScan
7724,Tesseract Benefits Manager
7725,Tesseract Human Resources Manager
7726,Tessitura Network Tessitura Software
7727,Test automation software
7728,Test data generator software
7729,Test design software
7730,Test implementation software
7731,Test interpretation software
7732,Test result delivery software
7733,Test routing software
7734,Test scoring software
7735,TestNG
7736,Testing software
7737,Tetrahex Fractal Finance
7738,Texas Instruments Code Composer Studio CCStudio
7739,Texas Medical Software SpringCharts EMR
7740,Texas Transportation Institute TTI Progression Analysis and Signal System Evaluation Routine PASSER
7741,Text mining software
7742,Text reader software
7743,Text scanning software
7744,Text to speech software
7745,Textco BioSoftware Gene Inspector
7746,Textile Management Systems RollMaster
7747,The Associated Press ENPS
7748,The CAD Zone The Crime Zone
7749,The Foundry Nuke
7750,The Gallagher Group DataCare
7751,The Garland Group RiskKey
7752,The Gene Explorer
7753,The General Store
7754,The Gordian Group PROGEN Online
7755,The Groomer's Write Hand
7756,The Human Equation InSite LMS
7757,The IPIX Real Estate Wizard hometour360 Wizard
7758,The MathWizards MathViews
7759,The MathWorks MATLAB
7760,The MathWorks Real-Time Workshop
7761,The MathWorks Signal Processing Toolbox
7762,The MathWorks Stateflow
7763,The MathWorks Symbolic Math Toolbox
7764,The MathWorks Wavelet Toolbox
7765,The Mathworks Control System Toolbox
7766,The Mathworks Data Acquisition Toolbox
